"","variables","cases","total_successes","total_failures","hiper_count_overall","hiper_count_fail","hiper_count_success","mean_overall","mean_fail","mean_success","success_odds","fail_odds","odds_ratio","log10_odds_ratio"
"DiffLag2.nonwoven.medium","DiffLag2.nonwoven.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag2.nonwoven.high","DiffLag2.nonwoven.high",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag2.urethane.low","DiffLag2.urethane.low",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag2.urethane.medium","DiffLag2.urethane.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag2.urethane.high","DiffLag2.urethane.high",69,9,60,86,71,15,1.2463768115942,1.18333333333333,1.66666666666667,-2.5,-6.45454545454545,0.387323943661972,-0.411925654888813
"DiffLag2.cloth_share.low","DiffLag2.cloth_share.low",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag2.cloth_share.medium","DiffLag2.cloth_share.medium",69,9,60,104,90,14,1.50724637681159,1.5,1.55555555555556,-2.8,-3,0.933333333333333,-0.0299632233774433
"DiffLag2.cloth_share.high","DiffLag2.cloth_share.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag2.gauze_share.low","DiffLag2.gauze_share.low",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag2.gauze_share.medium","DiffLag2.gauze_share.medium",69,9,60,104,91,13,1.50724637681159,1.51666666666667,1.44444444444444,-3.25,-2.93548387096774,1.10714285714286,0.0442036624920535
"DiffLag2.gauze_share.high","DiffLag2.gauze_share.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag2.heating.moisturizing_share.low","DiffLag2.heating.moisturizing_share.low",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"DiffLag2.heating.moisturizing_share.medium","DiffLag2.heating.moisturizing_share.medium",69,9,60,104,86,18,1.50724637681159,1.43333333333333,2,-2,-3.30769230769231,0.604651162790698,-0.218495107608769
"DiffLag2.heating.moisturizing_share.high","DiffLag2.heating.moisturizing_share.high",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"DiffLag2.nonwoven_share.low","DiffLag2.nonwoven_share.low",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag2.nonwoven_share.medium","DiffLag2.nonwoven_share.medium",69,9,60,104,88,16,1.50724637681159,1.46666666666667,1.77777777777778,-2.28571428571429,-3.14285714285714,0.727272727272727,-0.138302698166281
"DiffLag2.nonwoven_share.high","DiffLag2.nonwoven_share.high",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag2.urethane_share.low","DiffLag2.urethane_share.low",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag2.urethane_share.medium","DiffLag2.urethane_share.medium",69,9,60,104,90,14,1.50724637681159,1.5,1.55555555555556,-2.8,-3,0.933333333333333,-0.0299632233774433
"DiffLag2.urethane_share.high","DiffLag2.urethane_share.high",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag2.bigger.low","DiffLag2.bigger.low",69,9,60,86,72,14,1.2463768115942,1.2,1.55555555555556,-2.8,-6,0.466666666666667,-0.330993219041424
"DiffLag2.bigger.medium","DiffLag2.bigger.medium",69,9,60,105,96,9,1.52173913043478,1.6,1,0,-2.66666666666667,0,0
"DiffLag2.bigger.high","DiffLag2.bigger.high",69,9,60,85,72,13,1.23188405797101,1.2,1.44444444444444,-3.25,-6,0.541666666666667,-0.266267889404769
"DiffLag2.kids.low","DiffLag2.kids.low",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag2.kids.medium","DiffLag2.kids.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag2.kids.high","DiffLag2.kids.high",69,9,60,86,72,14,1.2463768115942,1.2,1.55555555555556,-2.8,-6,0.466666666666667,-0.330993219041424
"DiffLag2.other.low","DiffLag2.other.low",69,9,60,85,71,14,1.23188405797101,1.18333333333333,1.55555555555556,-2.8,-6.45454545454545,0.433802816901408,-0.362707632218631
"DiffLag2.other.medium","DiffLag2.other.medium",69,9,60,105,93,12,1.52173913043478,1.55,1.33333333333333,-4,-2.81818181818182,1.41935483870968,0.152090982651915
"DiffLag2.other.high","DiffLag2.other.high",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag2.regular.low","DiffLag2.regular.low",69,9,60,86,72,14,1.2463768115942,1.2,1.55555555555556,-2.8,-6,0.466666666666667,-0.330993219041424
"DiffLag2.regular.medium","DiffLag2.regular.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag2.regular.high","DiffLag2.regular.high",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag2.smaller.low","DiffLag2.smaller.low",69,9,60,86,70,16,1.2463768115942,1.16666666666667,1.77777777777778,-2.28571428571429,-7,0.326530612244898,-0.486076097372589
"DiffLag2.smaller.medium","DiffLag2.smaller.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag2.smaller.high","DiffLag2.smaller.high",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag2.bigger_share.low","DiffLag2.bigger_share.low",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag2.bigger_share.medium","DiffLag2.bigger_share.medium",69,9,60,104,90,14,1.50724637681159,1.5,1.55555555555556,-2.8,-3,0.933333333333333,-0.0299632233774433
"DiffLag2.bigger_share.high","DiffLag2.bigger_share.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag2.kids_share.low","DiffLag2.kids_share.low",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag2.kids_share.medium","DiffLag2.kids_share.medium",69,9,60,104,93,11,1.50724637681159,1.55,1.22222222222222,-5.5,-2.81818181818182,1.95161290322581,0.290393680818196
"DiffLag2.kids_share.high","DiffLag2.kids_share.high",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag2.other_share.low","DiffLag2.other_share.low",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"DiffLag2.other_share.medium","DiffLag2.other_share.medium",69,9,60,104,86,18,1.50724637681159,1.43333333333333,2,-2,-3.30769230769231,0.604651162790698,-0.218495107608769
"DiffLag2.other_share.high","DiffLag2.other_share.high",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"DiffLag2.regular_share.low","DiffLag2.regular_share.low",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag2.regular_share.medium","DiffLag2.regular_share.medium",69,9,60,104,93,11,1.50724637681159,1.55,1.22222222222222,-5.5,-2.81818181818182,1.95161290322581,0.290393680818196
"DiffLag2.regular_share.high","DiffLag2.regular_share.high",69,9,60,86,72,14,1.2463768115942,1.2,1.55555555555556,-2.8,-6,0.466666666666667,-0.330993219041424
"DiffLag2.smaller_share.low","DiffLag2.smaller_share.low",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag2.smaller_share.medium","DiffLag2.smaller_share.medium",69,9,60,104,90,14,1.50724637681159,1.5,1.55555555555556,-2.8,-3,0.933333333333333,-0.0299632233774433
"DiffLag2.smaller_share.high","DiffLag2.smaller_share.high",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"DiffLag2.no.low","DiffLag2.no.low",69,9,60,86,72,14,1.2463768115942,1.2,1.55555555555556,-2.8,-6,0.466666666666667,-0.330993219041424
"DiffLag2.no.medium","DiffLag2.no.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag2.no.high","DiffLag2.no.high",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag2.yes.low","DiffLag2.yes.low",69,9,60,86,70,16,1.2463768115942,1.16666666666667,1.77777777777778,-2.28571428571429,-7,0.326530612244898,-0.486076097372589
"DiffLag2.yes.medium","DiffLag2.yes.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag2.yes.high","DiffLag2.yes.high",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag2.no_share.low","DiffLag2.no_share.low",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag2.no_share.medium","DiffLag2.no_share.medium",69,9,60,104,92,12,1.50724637681159,1.53333333333333,1.33333333333333,-4,-2.875,1.39130434782609,0.143422142302313
"DiffLag2.no_share.high","DiffLag2.no_share.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag2.yes_share.low","DiffLag2.yes_share.low",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag2.yes_share.medium","DiffLag2.yes_share.medium",69,9,60,104,92,12,1.50724637681159,1.53333333333333,1.33333333333333,-4,-2.875,1.39130434782609,0.143422142302313
"DiffLag2.yes_share.high","DiffLag2.yes_share.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag2.price_per_unit.low","DiffLag2.price_per_unit.low",69,9,60,86,72,14,1.2463768115942,1.2,1.55555555555556,-2.8,-6,0.466666666666667,-0.330993219041424
"DiffLag2.price_per_unit.medium","DiffLag2.price_per_unit.medium",69,9,60,104,93,11,1.50724637681159,1.55,1.22222222222222,-5.5,-2.81818181818182,1.95161290322581,0.290393680818196
"DiffLag2.price_per_unit.high","DiffLag2.price_per_unit.high",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag2.over_thirty_package_number.low","DiffLag2.over_thirty_package_number.low",69,9,60,86,71,15,1.2463768115942,1.18333333333333,1.66666666666667,-2.5,-6.45454545454545,0.387323943661972,-0.411925654888813
"DiffLag2.over_thirty_package_number.medium","DiffLag2.over_thirty_package_number.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag2.over_thirty_package_number.high","DiffLag2.over_thirty_package_number.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag2.ten_thirty_package_number.low","DiffLag2.ten_thirty_package_number.low",69,9,60,86,69,17,1.2463768115942,1.15,1.88888888888889,-2.125,-7.66666666666667,0.277173913043478,-0.5572476469116
"DiffLag2.ten_thirty_package_number.medium","DiffLag2.ten_thirty_package_number.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag2.ten_thirty_package_number.high","DiffLag2.ten_thirty_package_number.high",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag2.three_ten_package_number.low","DiffLag2.three_ten_package_number.low",69,9,60,86,69,17,1.2463768115942,1.15,1.88888888888889,-2.125,-7.66666666666667,0.277173913043478,-0.5572476469116
"DiffLag2.three_ten_package_number.medium","DiffLag2.three_ten_package_number.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag2.three_ten_package_number.high","DiffLag2.three_ten_package_number.high",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag2.zero_three_package_number.low","DiffLag2.zero_three_package_number.low",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag2.zero_three_package_number.medium","DiffLag2.zero_three_package_number.medium",69,9,60,104,92,12,1.50724637681159,1.53333333333333,1.33333333333333,-4,-2.875,1.39130434782609,0.143422142302313
"DiffLag2.zero_three_package_number.high","DiffLag2.zero_three_package_number.high",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag3.cloth.low","DiffLag3.cloth.low",69,9,60,85,72,13,1.23188405797101,1.2,1.44444444444444,-3.25,-6,0.541666666666667,-0.266267889404769
"DiffLag3.cloth.medium","DiffLag3.cloth.medium",69,9,60,105,94,11,1.52173913043478,1.56666666666667,1.22222222222222,-5.5,-2.76470588235294,1.98936170212766,0.2987137529368
"DiffLag3.cloth.high","DiffLag3.cloth.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag3.gauze.low","DiffLag3.gauze.low",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag3.gauze.medium","DiffLag3.gauze.medium",69,9,60,105,93,12,1.52173913043478,1.55,1.33333333333333,-4,-2.81818181818182,1.41935483870968,0.152090982651915
"DiffLag3.gauze.high","DiffLag3.gauze.high",69,9,60,85,73,12,1.23188405797101,1.21666666666667,1.33333333333333,-4,-5.61538461538461,0.712328767123288,-0.147319516485657
"DiffLag3.heating.moisturizing.low","DiffLag3.heating.moisturizing.low",69,9,60,85,70,15,1.23188405797101,1.16666666666667,1.66666666666667,-2.5,-7,0.357142857142857,-0.447158031342219
"DiffLag3.heating.moisturizing.medium","DiffLag3.heating.moisturizing.medium",69,9,60,105,93,12,1.52173913043478,1.55,1.33333333333333,-4,-2.81818181818182,1.41935483870968,0.152090982651915
"DiffLag3.heating.moisturizing.high","DiffLag3.heating.moisturizing.high",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"DiffLag3.nonwoven.low","DiffLag3.nonwoven.low",69,9,60,86,71,15,1.2463768115942,1.18333333333333,1.66666666666667,-2.5,-6.45454545454545,0.387323943661972,-0.411925654888813
"DiffLag3.nonwoven.medium","DiffLag3.nonwoven.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag3.nonwoven.high","DiffLag3.nonwoven.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag3.urethane.low","DiffLag3.urethane.low",69,9,60,86,69,17,1.2463768115942,1.15,1.88888888888889,-2.125,-7.66666666666667,0.277173913043478,-0.5572476469116
"DiffLag3.urethane.medium","DiffLag3.urethane.medium",69,9,60,105,96,9,1.52173913043478,1.6,1,0,-2.66666666666667,0,0
"DiffLag3.urethane.high","DiffLag3.urethane.high",69,9,60,85,75,10,1.23188405797101,1.25,1.11111111111111,-10,-5,2,0.301029995663981
"DiffLag3.cloth_share.low","DiffLag3.cloth_share.low",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag3.cloth_share.medium","DiffLag3.cloth_share.medium",69,9,60,104,91,13,1.50724637681159,1.51666666666667,1.44444444444444,-3.25,-2.93548387096774,1.10714285714286,0.0442036624920535
"DiffLag3.cloth_share.high","DiffLag3.cloth_share.high",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag3.gauze_share.low","DiffLag3.gauze_share.low",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag3.gauze_share.medium","DiffLag3.gauze_share.medium",69,9,60,104,91,13,1.50724637681159,1.51666666666667,1.44444444444444,-3.25,-2.93548387096774,1.10714285714286,0.0442036624920535
"DiffLag3.gauze_share.high","DiffLag3.gauze_share.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag3.heating.moisturizing_share.low","DiffLag3.heating.moisturizing_share.low",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag3.heating.moisturizing_share.medium","DiffLag3.heating.moisturizing_share.medium",69,9,60,104,88,16,1.50724637681159,1.46666666666667,1.77777777777778,-2.28571428571429,-3.14285714285714,0.727272727272727,-0.138302698166281
"DiffLag3.heating.moisturizing_share.high","DiffLag3.heating.moisturizing_share.high",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag3.nonwoven_share.low","DiffLag3.nonwoven_share.low",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"DiffLag3.nonwoven_share.medium","DiffLag3.nonwoven_share.medium",69,9,60,104,88,16,1.50724637681159,1.46666666666667,1.77777777777778,-2.28571428571429,-3.14285714285714,0.727272727272727,-0.138302698166281
"DiffLag3.nonwoven_share.high","DiffLag3.nonwoven_share.high",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag3.urethane_share.low","DiffLag3.urethane_share.low",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag3.urethane_share.medium","DiffLag3.urethane_share.medium",69,9,60,104,89,15,1.50724637681159,1.48333333333333,1.66666666666667,-2.5,-3.06896551724138,0.814606741573034,-0.0890520000739191
"DiffLag3.urethane_share.high","DiffLag3.urethane_share.high",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag3.bigger.low","DiffLag3.bigger.low",69,9,60,85,72,13,1.23188405797101,1.2,1.44444444444444,-3.25,-6,0.541666666666667,-0.266267889404769
"DiffLag3.bigger.medium","DiffLag3.bigger.medium",69,9,60,105,95,10,1.52173913043478,1.58333333333333,1.11111111111111,-10,-2.71428571428571,3.68421052631579,0.566344439061428
"DiffLag3.bigger.high","DiffLag3.bigger.high",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag3.kids.low","DiffLag3.kids.low",69,9,60,86,72,14,1.2463768115942,1.2,1.55555555555556,-2.8,-6,0.466666666666667,-0.330993219041424
"DiffLag3.kids.medium","DiffLag3.kids.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag3.kids.high","DiffLag3.kids.high",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag3.other.low","DiffLag3.other.low",69,9,60,85,70,15,1.23188405797101,1.16666666666667,1.66666666666667,-2.5,-7,0.357142857142857,-0.447158031342219
"DiffLag3.other.medium","DiffLag3.other.medium",69,9,60,105,93,12,1.52173913043478,1.55,1.33333333333333,-4,-2.81818181818182,1.41935483870968,0.152090982651915
"DiffLag3.other.high","DiffLag3.other.high",69,9,60,86,77,9,1.2463768115942,1.28333333333333,1,0,-4.52941176470588,0,0
"DiffLag3.regular.low","DiffLag3.regular.low",69,9,60,86,72,14,1.2463768115942,1.2,1.55555555555556,-2.8,-6,0.466666666666667,-0.330993219041424
"DiffLag3.regular.medium","DiffLag3.regular.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag3.regular.high","DiffLag3.regular.high",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag3.smaller.low","DiffLag3.smaller.low",69,9,60,86,70,16,1.2463768115942,1.16666666666667,1.77777777777778,-2.28571428571429,-7,0.326530612244898,-0.486076097372589
"DiffLag3.smaller.medium","DiffLag3.smaller.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag3.smaller.high","DiffLag3.smaller.high",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag3.bigger_share.low","DiffLag3.bigger_share.low",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag3.bigger_share.medium","DiffLag3.bigger_share.medium",69,9,60,104,91,13,1.50724637681159,1.51666666666667,1.44444444444444,-3.25,-2.93548387096774,1.10714285714286,0.0442036624920535
"DiffLag3.bigger_share.high","DiffLag3.bigger_share.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag3.kids_share.low","DiffLag3.kids_share.low",69,9,60,86,75,11,1.2463768115942,1.25,1.22222222222222,-5.5,-5,1.1,0.0413926851582251
"DiffLag3.kids_share.medium","DiffLag3.kids_share.medium",69,9,60,104,91,13,1.50724637681159,1.51666666666667,1.44444444444444,-3.25,-2.93548387096774,1.10714285714286,0.0442036624920535
"DiffLag3.kids_share.high","DiffLag3.kids_share.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag3.other_share.low","DiffLag3.other_share.low",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag3.other_share.medium","DiffLag3.other_share.medium",69,9,60,104,88,16,1.50724637681159,1.46666666666667,1.77777777777778,-2.28571428571429,-3.14285714285714,0.727272727272727,-0.138302698166281
"DiffLag3.other_share.high","DiffLag3.other_share.high",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag3.regular_share.low","DiffLag3.regular_share.low",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag3.regular_share.medium","DiffLag3.regular_share.medium",69,9,60,104,91,13,1.50724637681159,1.51666666666667,1.44444444444444,-3.25,-2.93548387096774,1.10714285714286,0.0442036624920535
"DiffLag3.regular_share.high","DiffLag3.regular_share.high",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag3.smaller_share.low","DiffLag3.smaller_share.low",69,9,60,86,73,13,1.2463768115942,1.21666666666667,1.44444444444444,-3.25,-5.61538461538461,0.578767123287671,-0.237496146834745
"DiffLag3.smaller_share.medium","DiffLag3.smaller_share.medium",69,9,60,104,91,13,1.50724637681159,1.51666666666667,1.44444444444444,-3.25,-2.93548387096774,1.10714285714286,0.0442036624920535
"DiffLag3.smaller_share.high","DiffLag3.smaller_share.high",69,9,60,86,76,10,1.2463768115942,1.26666666666667,1.11111111111111,-10,-4.75,2.10526315789474,0.323306390375133
"DiffLag3.no.low","DiffLag3.no.low",69,9,60,86,71,15,1.2463768115942,1.18333333333333,1.66666666666667,-2.5,-6.45454545454545,0.387323943661972,-0.411925654888813
"DiffLag3.no.medium","DiffLag3.no.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
"DiffLag3.no.high","DiffLag3.no.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"DiffLag3.yes.low","DiffLag3.yes.low",69,9,60,86,69,17,1.2463768115942,1.15,1.88888888888889,-2.125,-7.66666666666667,0.277173913043478,-0.5572476469116
"DiffLag3.yes.medium","DiffLag3.yes.medium",69,9,60,104,95,9,1.50724637681159,1.58333333333333,1,0,-2.71428571428571,0,0
